moped_component_id,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,delta_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,delta_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,delta_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,delta_death_rate,pre_annualized_cost,post_annualized_cost,delta_comp_cost
2606,2024-03-19 05:00:00+00:00,0.1411644212838458,NA,NA,0.0,NA,NA,0.08469865277030747,NA,NA,0.0,NA,NA,26934.171580957776,NA,NA
2608,2022-11-01 05:00:00+00:00,0.18097735202427895,0.6704397705544933,0.4894624185302144,0.0,0.0,0.0,0.18097735202427895,0.0,-0.18097735202427895,0.0,0.0,0.0,51397.567974895224,34192.428298279156,-17205.13967661607
2609,2022-11-01 05:00:00+00:00,0.17255565835318204,NA,NA,0.0,NA,NA,0.08627782917659102,NA,NA,0.0,NA,NA,28903.07277415799,NA,NA
2610,2018-05-01 05:00:00+00:00,0.15948330755935597,0.5744806343797103,0.41499732682035434,0.0,0.0,0.0,0.03987082688983899,0.5744806343797103,0.5346098074898713,0.0,0.0,0.0,32674.142636223052,163152.5001638377,130478.35752761466
2611,2018-05-01 05:00:00+00:00,0.15948330755935597,0.5744806343797103,0.41499732682035434,0.0,0.0,0.0,0.03987082688983899,0.5744806343797103,0.5346098074898713,0.0,0.0,0.0,32674.142636223052,163152.5001638377,130478.35752761466
2612,2019-08-18 05:00:00+00:00,0.28492359411783824,0.5563947953030783,0.2714712011852401,0.0,0.0,0.0,0.20351685294131305,0.3709298635353856,0.16741301059407254,0.0,0.0,0.0,88936.8647353538,124261.50428435417,35324.63954900038
2613,2019-08-18 05:00:00+00:00,0.3764655357526305,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,67199.09813184454,NA,NA
2614,2019-08-18 05:00:00+00:00,0.22906550459984784,0.4947034707122346,0.26563796611238677,0.0,0.0,0.0,0.1167784925410989,0.29100204159543214,0.17422354905433324,0.0,0.0,0.0,75232.29807936179,101938.01517087987,26705.717091518076
2615,2019-08-18 05:00:00+00:00,0.23406584603882408,0.5563947953030783,0.32232894926425426,0.0,0.0,0.0,0.17554938452911806,0.3709298635353856,0.19538047900626754,0.0,0.0,0.0,73730.74150222958,124261.50428435417,50530.7627821246
2616,2019-08-18 05:00:00+00:00,0.28253419138581204,0.7617971669418616,0.4792629755560496,0.0,0.0,0.0,0.1444063644860817,0.5078647779612411,0.3634584134751594,0.0,0.0,0.0,75537.08570139344,685871.382636656,610334.2969352626
2617,2019-08-18 05:00:00+00:00,0.24843893888959187,0.4047796975936597,0.15634075870406786,0.0,0.0,0.0,0.12363627944740253,0.21065065895180252,0.08701437950439998,0.0,0.0,0.0,69096.350891171,108832.04338668715,39735.69249551615
2618,2018-10-01 05:00:00+00:00,0.15448057097541634,0.3655454825984337,0.21106491162301738,0.0,0.0,0.0,0.07724028548770817,0.07310909651968675,-0.004131188968021421,0.0,0.0,0.0,33754.00475812847,217718.88943562712,183964.88467749866
2619,2019-06-01 05:00:00+00:00,0.16982776992076254,0.345539832078521,0.17571206215775848,0.0,0.0,0.0,0.08491388496038127,0.08638495801963025,0.001471073059248984,0.0,0.0,0.0,54429.80025960439,50967.12523158185,-3462.6750280225388
2620,2019-06-01 05:00:00+00:00,0.22760132491107293,0.5824197727725732,0.35481844786150024,0.0,0.0,0.0,0.13005789994918454,0.0,-0.13005789994918454,0.0,0.0,0.0,119555.72452828789,89110.22523420371,-30445.499294084177
2621,2018-11-01 05:00:00+00:00,0.1312806074311473,0.20850082058844516,0.07722021315729785,0.0,0.20850082058844516,0.20850082058844516,0.5251224297245892,0.0,-0.5251224297245892,0.0,0.20850082058844516,0.20850082058844516,129048.83710481781,600482.363294722,471433.52618990425
2622,2019-06-02 05:00:00+00:00,0.2102945176988086,0.4329882529324086,0.2226937352336,0.003967821088656767,0.0,-0.003967821088656767,0.1309380959256733,0.22922907508186338,0.09829097915619009,0.003967821088656767,0.0,-0.003967821088656767,100072.41567701231,149304.537569987,49232.1218929747
2623,2019-06-02 05:00:00+00:00,0.2074434835609267,0.42076665354670867,0.21332316998578196,0.0,0.0,0.0,0.08095355456036164,0.14025555118223623,0.05930199662187459,0.0,0.0,0.0,41827.689721906856,79889.56195340176,38061.872231494905
2624,2018-05-01 05:00:00+00:00,0.2627776612008753,0.44531369062738124,0.18253602942650593,0.0,0.0,0.0,0.11496522677538296,0.2968757937515875,0.18191056697620456,0.0,0.0,0.0,79063.22881381336,144708.39471678942,65645.16590297606
2625,2018-05-01 05:00:00+00:00,0.2094473514443409,0.22563125788268,0.016183906438339085,0.0,0.0,0.0,0.03490789190739015,0.22563125788268,0.19072336597528983,0.0,0.0,0.0,31277.471149021574,64079.27723868111,32801.80608965954
2626,2018-05-01 05:00:00+00:00,0.2094473514443409,0.22563125788268,0.016183906438339085,0.0,0.0,0.0,0.03490789190739015,0.22563125788268,0.19072336597528983,0.0,0.0,0.0,31277.471149021574,64079.27723868111,32801.80608965954
2627,2018-05-01 05:00:00+00:00,0.18251473068354537,0.26233727367948523,0.07982254299593985,0.0,0.0,0.0,0.18251473068354537,0.26233727367948523,0.07982254299593985,0.0,0.0,0.0,61142.4347789877,87882.98668262755,26740.551903639855
2632,2020-12-01 06:00:00+00:00,0.16929316338354577,0.6607869742198101,0.49149381083626437,0.0,0.0,0.0,0.08464658169177289,0.6607869742198101,0.5761403925280373,0.0,0.0,0.0,36990.55619930475,243830.39348710995,206839.8372878052
2633,2020-12-01 06:00:00+00:00,0.16929316338354577,0.6607869742198101,0.49149381083626437,0.0,0.0,0.0,0.08464658169177289,0.6607869742198101,0.5761403925280373,0.0,0.0,0.0,36990.55619930475,243830.39348710995,206839.8372878052
2634,2020-12-01 06:00:00+00:00,0.15569606763525273,0.6779582366589327,0.52226216902368,0.0,0.0,0.0,0.10379737842350181,0.6779582366589327,0.574160858235431,0.0,0.0,0.0,37418.954921672404,209828.07424593967,172409.11932426726
2635,2019-10-01 05:00:00+00:00,0.19357745085482353,0.33740040799045456,0.14382295713563104,0.006452581695160784,0.0,-0.006452581695160784,0.09033614373225098,0.4217505099880682,0.3314143662558172,0.006452581695160784,0.0,-0.006452581695160784,57731.24842660354,128380.85524036796,70649.60681376443
2636,2019-10-01 05:00:00+00:00,0.2873250516241109,NA,NA,0.0,NA,NA,0.14366252581205546,NA,NA,0.0,NA,NA,55453.734963453404,NA,NA
2637,2019-10-01 05:00:00+00:00,0.2873250516241109,NA,NA,0.0,NA,NA,0.14366252581205546,NA,NA,0.0,NA,NA,55453.734963453404,NA,NA
2638,2019-10-01 05:00:00+00:00,0.2873250516241109,NA,NA,0.0,NA,NA,0.14366252581205546,NA,NA,0.0,NA,NA,55453.734963453404,NA,NA
2639,2019-10-01 05:00:00+00:00,0.19357745085482353,0.33740040799045456,0.14382295713563104,0.006452581695160784,0.0,-0.006452581695160784,0.09033614373225098,0.4217505099880682,0.3314143662558172,0.006452581695160784,0.0,-0.006452581695160784,57731.24842660354,128380.85524036796,70649.60681376443
2640,2019-10-01 05:00:00+00:00,0.2873250516241109,NA,NA,0.0,NA,NA,0.14366252581205546,NA,NA,0.0,NA,NA,55453.734963453404,NA,NA
2643,2020-08-01 05:00:00+00:00,0.1516372883115086,0.4916314806951199,0.3399941923836113,0.0,0.0,0.0,0.12636440692625717,0.5267480150304856,0.40038360810422846,0.0,0.0,0.0,44136.5600512031,169296.8120307981,125160.25197959499
2644,2020-08-01 05:00:00+00:00,0.16969955087501937,0.5677828874927132,0.39808333661769385,0.0,0.0,0.0,0.1060622192968871,0.5677828874927132,0.46172066819582613,0.0,0.0,0.0,57825.121960662844,214338.04002849926,156512.91806783644
2645,2020-08-01 05:00:00+00:00,0.16301861529020137,NA,NA,0.0,NA,NA,0.10867907686013425,NA,NA,0.0,NA,NA,41950.12366801182,NA,NA
2646,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2647,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2648,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2649,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2650,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2651,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2652,2018-05-01 05:00:00+00:00,0.1578975809211593,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,8052.776626979124,NA,NA
2653,2020-08-01 05:00:00+00:00,0.543358333849873,0.3036685488620224,-0.2396897849878506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61948.38396785257,61948.38396785257
2654,2020-08-01 05:00:00+00:00,0.2186478907366298,0.47841510669650167,0.25976721595987184,0.0,0.0,0.0,0.12494165184950273,0.7973585111608361,0.6724168593113333,0.0,0.0,0.0,46634.47155282689,517804.61714784696,471170.1455950201
2656,2020-08-01 05:00:00+00:00,0.18847154436584893,0.37431145650967157,0.18583991214382264,0.0,0.0,0.0,0.0824563006600589,0.0,-0.0824563006600589,0.0,0.0,0.0,43843.193008105605,57269.652845979756,13426.45983787415
2657,2020-08-01 05:00:00+00:00,0.18178801766865058,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,18542.377802202358,NA,NA
2658,2020-08-01 05:00:00+00:00,0.20513420541501884,NA,NA,0.0,NA,NA,0.13675613694334587,NA,NA,0.0,NA,NA,49300.587368076194,NA,NA
2659,2020-08-01 05:00:00+00:00,0.1200608110884363,NA,NA,0.0,NA,NA,0.1200608110884363,NA,NA,0.0,NA,NA,34097.27034911591,NA,NA
2660,2020-08-01 05:00:00+00:00,0.1877499067786272,0.5135204798950229,0.3257705731163957,0.0,0.012838011997375574,0.012838011997375574,0.1737561249069283,0.3081122879370138,0.1343561630300855,0.0,0.012838011997375574,0.012838011997375574,78772.16430428255,236091.0406317368,157318.87632745426
2662,2020-03-01 06:00:00+00:00,0.21149172502060756,0.4738857811890204,0.2623940561684128,0.0,0.0,0.0,0.1316835268996236,0.2306075191882399,0.09892399228861631,0.0,0.0,0.0,64767.944144093955,120739.50826069989,55971.564116605936
2663,2020-03-01 06:00:00+00:00,0.19151648968364263,0.45794861231764,0.2664321226339974,0.0,0.0,0.0,0.09875068999312824,0.266918619750853,0.16816792975772477,0.0,0.0,0.0,50986.77671054289,145729.715836326,94742.93912578313
2664,2020-02-01 06:00:00+00:00,0.12659214972706004,NA,NA,0.0,NA,NA,0.12659214972706004,NA,NA,0.0,NA,NA,35952.17052248505,NA,NA
2667,2020-02-01 06:00:00+00:00,0.1800517602596229,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,21426.159470895127,NA,NA
2668,2020-02-01 06:00:00+00:00,0.6316472114137484,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,64428.01556420234,NA,NA
2669,2020-09-01 05:00:00+00:00,0.21814311732069244,0.6072357441984949,0.38909262687780244,0.0025365478758220053,0.0,-0.0025365478758220053,0.18009489918336236,0.5520324947259044,0.3719375955425421,0.0025365478758220053,0.0,-0.0025365478758220053,85162.058382848,255770.45561887967,170608.39723603165
2670,2020-09-01 05:00:00+00:00,0.21292461652436878,0.34925694250766964,0.13633232598330086,0.013307788532773049,0.0,-0.013307788532773049,0.1330778853277305,0.0,-0.1330778853277305,0.013307788532773049,0.0,-0.013307788532773049,95802.76964743319,35624.208135782304,-60178.561511650885
2671,2023-05-01 05:00:00+00:00,0.1571116567621613,0.964250357496425,0.8071387007342636,0.0,0.0,0.0,0.07855582838108065,0.964250357496425,0.8856945291153443,0.0,0.0,0.0,34901.232323594406,2281416.3458365416,2246515.113512947
2672,2024-06-28 05:00:00+00:00,0.08073235648962525,NA,NA,0.0,NA,NA,0.040366178244812624,NA,NA,0.0,NA,NA,15581.344802497673,NA,NA
2673,2024-06-01 05:00:00+00:00,0.09253375275775073,NA,NA,0.0,NA,NA,0.18506750551550147,NA,NA,0.0,NA,NA,43120.728785111845,NA,NA
2674,2024-06-01 05:00:00+00:00,0.14876537971998305,NA,NA,0.0,NA,NA,0.14876537971998305,NA,NA,0.0,NA,NA,49836.40220619432,NA,NA
2675,2024-06-01 05:00:00+00:00,0.18082802153598612,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,21518.534562782348,NA,NA
2676,2024-06-01 05:00:00+00:00,0.18082802153598612,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,21518.534562782348,NA,NA
2677,2024-06-01 05:00:00+00:00,2.1909522619345165,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,111738.56535866033,NA,NA
2678,2024-06-01 05:00:00+00:00,0.14022144943485926,NA,NA,0.0,NA,NA,0.07011072471742963,NA,NA,0.0,NA,NA,31353.51609363453,NA,NA
2679,2024-06-01 05:00:00+00:00,0.35351050530306083,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,54087.10731136831,NA,NA
2680,2024-06-01 05:00:00+00:00,0.19181199536115182,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,9782.411763418742,NA,NA
2683,2024-07-01 05:00:00+00:00,0.14780472876126563,NA,NA,0.000570674628421875,NA,NA,0.11755897345490626,NA,NA,0.000570674628421875,NA,NA,60866.44384359193,NA,NA
39,2022-06-22 05:00:00+00:00,NA,0.5523281456745006,NA,NA,0.0,NA,NA,0.2761640728372503,NA,NA,0.0,NA,NA,134768.06754457814,NA
47,2021-10-26 05:00:00+00:00,NA,0.3945272064449345,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,40241.77505738332,NA
143,2009-05-05 05:00:00+00:00,NA,0.11241068732724722,NA,NA,0.0,NA,NA,0.05109576696693056,NA,NA,0.0,NA,NA,21807.673341485963,NA
144,2008-10-01 05:00:00+00:00,NA,0.12375308112137288,NA,NA,0.0,NA,NA,0.07425184867282372,NA,NA,0.0,NA,NA,35733.70217379642,NA
145,2008-01-01 06:00:00+00:00,NA,0.12278461496603575,NA,NA,0.0008833425537124874,NA,NA,0.08833425537124874,NA,NA,0.0008833425537124874,NA,NA,46159.94848679974,NA
146,2008-01-01 06:00:00+00:00,NA,0.10706454096166287,NA,NA,0.0007519897521451299,NA,NA,0.07999290988443819,NA,NA,0.0007519897521451299,NA,NA,38231.44099521546,NA
147,2008-01-01 06:00:00+00:00,NA,0.11031449581396904,NA,NA,0.0,NA,NA,0.07551730585922713,NA,NA,0.0,NA,NA,35689.700858793854,NA
148,2008-01-01 06:00:00+00:00,NA,0.09948956933152531,NA,NA,0.0005407041811495941,NA,NA,0.06218098083220332,NA,NA,0.0005407041811495941,NA,NA,33186.25982223749,NA
149,2008-01-01 06:00:00+00:00,NA,0.098653367545772,NA,NA,0.0017616672776030714,NA,NA,0.1083425375725889,NA,NA,0.0017616672776030714,NA,NA,49287.92709277873,NA
150,2008-01-01 06:00:00+00:00,NA,0.10548468865069284,NA,NA,0.0014254687655499032,NA,NA,0.06699703198084545,NA,NA,0.0014254687655499032,NA,NA,33442.92270856628,NA
151,2008-01-01 06:00:00+00:00,NA,0.11132263280814404,NA,NA,0.0,NA,NA,0.06096239415684078,NA,NA,0.0,NA,NA,29102.916862700513,NA
152,2008-01-01 06:00:00+00:00,NA,0.10884024060155195,NA,NA,0.001170325167758623,NA,NA,0.08075243657534499,NA,NA,0.001170325167758623,NA,NA,35295.83673443231,NA
153,2008-01-01 06:00:00+00:00,NA,0.11312250969662095,NA,NA,0.0,NA,NA,0.08219693150617782,NA,NA,0.0,NA,NA,50857.11333418374,NA
154,2008-01-01 06:00:00+00:00,NA,0.10630427912543074,NA,NA,0.0,NA,NA,0.0642585567847753,NA,NA,0.0,NA,NA,29394.719809213322,NA
155,2008-01-01 06:00:00+00:00,NA,0.09390571878012889,NA,NA,0.0029654437509514385,NA,NA,0.08204394377632312,NA,NA,0.003953925001268585,NA,NA,41626.922413355656,NA
156,2008-01-01 06:00:00+00:00,NA,0.09101953088496402,NA,NA,0.0,NA,NA,0.022754882721241005,NA,NA,0.0,NA,NA,14005.630314923837,NA
157,2008-01-01 06:00:00+00:00,NA,0.11008889753389514,NA,NA,0.0,NA,NA,0.06656537990421567,NA,NA,0.0,NA,NA,35440.94438515606,NA
158,2008-01-01 06:00:00+00:00,NA,0.1216309030740733,NA,NA,0.0,NA,NA,0.05321352009490707,NA,NA,0.0,NA,NA,46413.592419922155,NA
159,2008-01-01 06:00:00+00:00,NA,0.11957875974209038,NA,NA,0.0,NA,NA,0.0797191731613936,NA,NA,0.0,NA,NA,60466.99284291704,NA
160,2008-01-01 06:00:00+00:00,NA,0.10400900825041834,NA,NA,0.0,NA,NA,0.06961893294181228,NA,NA,0.0,NA,NA,37313.23170983758,NA
161,2008-01-01 06:00:00+00:00,NA,0.11368598834255002,NA,NA,0.0007629932103526846,NA,NA,0.07629932103526846,NA,NA,0.0015259864207053692,NA,NA,38682.99277167076,NA
162,2008-01-01 06:00:00+00:00,NA,0.12108355993006745,NA,NA,0.0,NA,NA,0.06919060567432425,NA,NA,0.0,NA,NA,27883.814086752674,NA
163,2008-01-01 06:00:00+00:00,NA,0.11205725327668643,NA,NA,0.0004936442875624953,NA,NA,0.06565469024581187,NA,NA,0.0004936442875624953,NA,NA,34018.01514450668,NA
164,2008-01-01 06:00:00+00:00,NA,0.26960693854954787,NA,NA,0.0,NA,NA,0.26960693854954787,NA,NA,0.0,NA,NA,104068.27828012548,NA
165,2008-01-01 06:00:00+00:00,NA,0.10516847993278637,NA,NA,0.0015696788049669608,NA,NA,0.0905181444197614,NA,NA,0.0015696788049669608,NA,NA,47601.032986891405,NA
166,2008-01-01 06:00:00+00:00,NA,0.11997279111666727,NA,NA,0.004028937015111961,NA,NA,0.07252086627201529,NA,NA,0.004028937015111961,NA,NA,47851.684928484756,NA
167,2008-01-01 06:00:00+00:00,NA,0.1171899288688157,NA,NA,0.0008554009406482897,NA,NA,0.0744198818364012,NA,NA,0.0008554009406482897,NA,NA,38182.53178771771,NA
168,2008-01-01 06:00:00+00:00,NA,0.1083408175204133,NA,NA,0.0,NA,NA,0.04815147445351702,NA,NA,0.0,NA,NA,43649.311592113176,NA
169,2008-01-01 06:00:00+00:00,NA,0.10491353495299281,NA,NA,0.0,NA,NA,0.0858383467797214,NA,NA,0.0,NA,NA,47513.568712737215,NA
170,2008-05-01 05:00:00+00:00,NA,0.11209551146818283,NA,NA,0.0,NA,NA,0.054697207403149456,NA,NA,0.0,NA,NA,30352.898463755122,NA
171,2008-01-01 06:00:00+00:00,NA,0.11069069856994428,NA,NA,0.0006530424694391993,NA,NA,0.06824293805639632,NA,NA,0.0006530424694391993,NA,NA,36116.840293569636,NA
172,2008-01-01 06:00:00+00:00,NA,0.14008255624420718,NA,NA,0.0,NA,NA,0.11493953332858026,NA,NA,0.0,NA,NA,43817.105221104706,NA
173,2008-01-01 06:00:00+00:00,NA,0.10347481782696602,NA,NA,0.0,NA,NA,0.060523006653508425,NA,NA,0.0,NA,NA,21868.32895244993,NA
174,2008-01-01 06:00:00+00:00,NA,0.1105499120367743,NA,NA,0.0,NA,NA,0.07945774927643152,NA,NA,0.0,NA,NA,30846.88014301118,NA
175,2008-01-01 06:00:00+00:00,NA,0.11155559261193343,NA,NA,0.0,NA,NA,0.0807816360293311,NA,NA,0.0,NA,NA,35605.46776607089,NA
176,2008-01-01 06:00:00+00:00,NA,0.1051959348965918,NA,NA,0.0009477111251945208,NA,NA,0.059705800887254815,NA,NA,0.0009477111251945208,NA,NA,33918.5811707119,NA
177,2008-01-01 06:00:00+00:00,NA,0.10664243186665934,NA,NA,0.0,NA,NA,0.06056236871439913,NA,NA,0.0,NA,NA,24988.55996085425,NA
178,2008-01-01 06:00:00+00:00,NA,0.11214766749227273,NA,NA,0.0,NA,NA,0.08784900620228031,NA,NA,0.0,NA,NA,51444.00420649704,NA
179,2008-01-01 06:00:00+00:00,NA,0.12179788068860403,NA,NA,0.0,NA,NA,0.08208118046405924,NA,NA,0.0,NA,NA,40053.63023144968,NA
180,2008-01-01 06:00:00+00:00,NA,0.12522499357161224,NA,NA,0.0,NA,NA,0.052177080654838434,NA,NA,0.0,NA,NA,49583.879746292965,NA
181,2008-01-01 06:00:00+00:00,NA,0.08520859360851134,NA,NA,0.0,NA,NA,0.05157362244725686,NA,NA,0.0,NA,NA,25033.387869616334,NA
182,2008-01-01 06:00:00+00:00,NA,0.10988848743498815,NA,NA,0.0,NA,NA,0.08049444758612301,NA,NA,0.0,NA,NA,32784.303183433476,NA
183,2008-01-01 06:00:00+00:00,NA,0.09809413276806354,NA,NA,0.0,NA,NA,0.06586320342998551,NA,NA,0.0,NA,NA,34806.6009956166,NA
184,2008-01-01 06:00:00+00:00,NA,0.10804033613445378,NA,NA,0.0,NA,NA,0.08103025210084033,NA,NA,0.0,NA,NA,27270.36302521008,NA
186,2009-04-02 05:00:00+00:00,NA,0.12774568773832132,NA,NA,0.0,NA,NA,0.0582282669690953,NA,NA,0.0,NA,NA,33812.79812935995,NA
188,2008-10-01 05:00:00+00:00,NA,0.14109587393219122,NA,NA,0.0,NA,NA,0.09876711175253386,NA,NA,0.0,NA,NA,43285.986292807866,NA
195,2011-07-01 05:00:00+00:00,NA,0.2182472120133831,NA,NA,0.0,NA,NA,0.1454981413422554,NA,NA,0.0,NA,NA,67527.92582988445,NA
198,2008-01-01 06:00:00+00:00,NA,0.11172303190953355,NA,NA,0.0,NA,NA,0.08561951978113787,NA,NA,0.0,NA,NA,39508.18767656945,NA
199,2008-01-01 06:00:00+00:00,NA,0.11288790218580126,NA,NA,0.0,NA,NA,0.10811799082583783,NA,NA,0.0,NA,NA,45420.685940025134,NA
200,2008-01-01 06:00:00+00:00,NA,0.09688349373087425,NA,NA,0.0006170923167571608,NA,NA,0.06417760094274473,NA,NA,0.0006170923167571608,NA,NA,28704.666206276095,NA
202,2008-01-01 06:00:00+00:00,NA,0.10797389578521682,NA,NA,0.0,NA,NA,0.08371889021027681,NA,NA,0.0,NA,NA,37259.60066078123,NA
207,2008-01-01 06:00:00+00:00,NA,0.10881321620034241,NA,NA,0.0,NA,NA,0.0664563937867863,NA,NA,0.0,NA,NA,33732.09702210614,NA
208,2008-01-01 06:00:00+00:00,NA,0.11029906897206918,NA,NA,0.000370131103933118,NA,NA,0.06033136994109824,NA,NA,0.000370131103933118,NA,NA,41452.83298498955,NA
214,2008-01-01 06:00:00+00:00,NA,0.110969985188811,NA,NA,0.0,NA,NA,0.06370499149728039,NA,NA,0.0,NA,NA,28384.68371148985,NA
217,2008-01-01 06:00:00+00:00,NA,0.10977758663385515,NA,NA,0.0,NA,NA,0.08308070272484368,NA,NA,0.0,NA,NA,41680.6701842476,NA
221,2008-10-01 05:00:00+00:00,NA,0.13222716645297533,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,16858.963722754354,NA
222,2008-10-01 05:00:00+00:00,NA,0.1572856296987422,NA,NA,0.0,NA,NA,0.11796422227405666,NA,NA,0.0,NA,NA,93427.66404105288,NA
223,2008-10-01 05:00:00+00:00,NA,0.12115524776265983,NA,NA,0.0,NA,NA,0.06719147635289283,NA,NA,0.0,NA,NA,35150.289649911676,NA
224,2008-01-01 06:00:00+00:00,NA,0.12244769677223347,NA,NA,0.003826490524132296,NA,NA,0.0994887536274397,NA,NA,0.003826490524132296,NA,NA,56413.94979728244,NA
225,2008-01-01 06:00:00+00:00,NA,0.10219581902194735,NA,NA,0.0006593278646577249,NA,NA,0.046152950526040744,NA,NA,0.0006593278646577249,NA,NA,29441.62646842605,NA
227,2011-07-07 05:00:00+00:00,NA,0.5703540801853033,NA,NA,0.0,NA,NA,0.5703540801853033,NA,NA,0.0,NA,NA,411111.2209975666,NA
228,2011-07-07 05:00:00+00:00,NA,0.1893836282325491,NA,NA,0.0,NA,NA,0.12625575215503274,NA,NA,0.0,NA,NA,43905.43781191263,NA
231,2011-07-07 05:00:00+00:00,NA,0.15825447087836106,NA,NA,0.0,NA,NA,0.09495268252701664,NA,NA,0.0,NA,NA,78478.39210857924,NA
240,2008-01-01 06:00:00+00:00,NA,0.11388388615330532,NA,NA,0.0007443391251850021,NA,NA,0.09676408627405027,NA,NA,0.0007443391251850021,NA,NA,52062.055771939784,NA
253,2008-01-01 06:00:00+00:00,NA,0.11312275079195688,NA,NA,0.0004471254972014106,NA,NA,0.09121360142908777,NA,NA,0.0004471254972014106,NA,NA,36324.4753926426,NA
257,2012-01-15 06:00:00+00:00,NA,0.14073321176247847,NA,NA,0.0,NA,NA,0.0727930405667992,NA,NA,0.0,NA,NA,39191.77304116469,NA
262,2019-06-17 05:00:00+00:00,NA,0.4318439331986797,NA,NA,0.0,NA,NA,0.21592196659933985,NA,NA,0.0,NA,NA,77839.86895906202,NA
265,2014-06-07 05:00:00+00:00,NA,0.15322228242820435,NA,NA,0.0,NA,NA,0.15322228242820435,NA,NA,0.0,NA,NA,43515.12820961004,NA
267,2014-06-07 05:00:00+00:00,NA,0.17941423279232074,NA,NA,0.0,NA,NA,0.17941423279232074,NA,NA,0.0,NA,NA,41803.516240610734,NA
270,2016-01-19 06:00:00+00:00,NA,0.34642196614027604,NA,NA,0.0,NA,NA,0.4157063593683312,NA,NA,0.0,NA,NA,110993.59795134443,NA
283,2020-12-17 06:00:00+00:00,NA,1.5234619395203337,NA,NA,0.0,NA,NA,1.5234619395203337,NA,NA,0.0,NA,NA,3526814.3899895726,NA
299,2009-01-01 06:00:00+00:00,NA,0.11887421165865317,NA,NA,0.0,NA,NA,0.08155323823093648,NA,NA,0.0,NA,NA,40324.620659510336,NA
301,2009-05-07 05:00:00+00:00,NA,0.12095345215358176,NA,NA,0.0,NA,NA,0.08096077845763941,NA,NA,0.0,NA,NA,43392.05096009746,NA
311,2010-04-19 05:00:00+00:00,NA,0.16089658640803786,NA,NA,0.004022414660200946,NA,NA,0.12871726912643028,NA,NA,0.004022414660200946,NA,NA,72685.0329098311,NA
314,2010-04-19 05:00:00+00:00,NA,0.13578108978032769,NA,NA,0.0,NA,NA,0.06336450856415292,NA,NA,0.0,NA,NA,35728.53075753023,NA
327,2014-09-09 05:00:00+00:00,NA,0.1130877894601045,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5767.47726246533,NA
331,2010-04-19 05:00:00+00:00,NA,0.18222346592044772,NA,NA,0.0,NA,NA,0.07008594843094143,NA,NA,0.0,NA,NA,51653.343993603834,NA
342,2010-04-19 05:00:00+00:00,NA,0.15398751700905483,NA,NA,0.0,NA,NA,0.08686475318459502,NA,NA,0.0,NA,NA,42958.56884765427,NA
348,2010-04-19 05:00:00+00:00,NA,0.14410415741973664,NA,NA,0.0,NA,NA,0.07205207870986832,NA,NA,0.0,NA,NA,25362.33170587365,NA
351,2010-04-19 05:00:00+00:00,NA,0.14942979390757377,NA,NA,0.0,NA,NA,0.11207234543068031,NA,NA,0.0,NA,NA,45165.15520856417,NA
353,2012-04-23 05:00:00+00:00,NA,0.11365080188251157,NA,NA,0.0,NA,NA,0.03788360062750386,NA,NA,0.0,NA,NA,18487.197106221884,NA
